image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648025329_912349010008_9504_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648279799_912349010008_27746_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648693574_912349010008_65781_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648452855_912349010008_43196_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648422735_912349010008_40356_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648172692_912349010008_18800_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648739038_912349010008_70401_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648499673_912349010008_47207_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648437514_912349010008_41827_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648639653_912349010008_60285_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648593162_912349010008_55607_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648872882_912349010008_83745_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648281109_912349010008_27858_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648258553_912349010008_25749_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649016217_912349010008_96446_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647782093_912349010008_425_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649018644_912349010008_96688_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648872353_912349010008_83708_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648338871_912349010008_32782_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648926175_912349010008_88459_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648133288_912349010008_15998_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648888491_912349010008_85312_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648416050_912349010008_39687_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647919603_912349010008_5032_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648357865_912349010008_34532_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648032133_912349010008_9891_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648770717_912349010008_73456_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647993111_912349010008_7920_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648472611_912349010008_44877_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649172602_912349010008_112787_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648545529_912349010008_51088_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648168859_912349010008_18523_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648596020_912349010008_55983_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648299581_912349010008_29445_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648533416_912349010008_49989_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648969597_912349010008_92181_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648932652_912349010008_89050_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647904424_912349010008_4583_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648103747_912349010008_14031_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648598967_912349010008_56284_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648228820_912349010008_23160_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647941924_912349010008_5867_0100.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649002030_912349010008_95186_0000.png,2
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648759333_912349010008_72396_0100.png,2
